date,krs_level_m,pet_mm,precip_mm,wind_mps,kudige_level_m,kmvadi_level_m,mhhalli_level_m
21-03-2018,739.271,6.303764645,0,1.5,811.49,766,838.18
22-03-2018,739.1,5.938852661,0,2.14,811.51,766,838.18
23-03-2018,739.039,6.462961182,0,3.15,811.49,766,838.17
24-03-2018,739.024,6.267764477,0,2.57,811.5,766,838.17
25-03-2018,739.009,6.611427241,0,3.8,811.47,766,838.1
26-03-2018,738.993,6.944991019,0,3.54,811.5,766,837.01
27-03-2018,738.978,6.932266008,0,2.09,811.46,766,837.98
28-03-2018,738.963,6.436498619,0,0.94,811.56,766,837.98
29-03-2018,738.9475,5.276845847,0,1.53,811.58,766,837.95
30-03-2018,738.932,5.690702913,0,1.17,811.21,766,837.98
31-03-2018,738.917,5.244293984,0,1.9,811.04,766,838
01-04-2018,738.902,6.228502889,0,1.58,811,766,837.98
02-04-2018,738.887,5.847719642,0,2.21,811,766,837.92
03-04-2018,738.874,6.304572343,0,2.02,810.99,766,837.92
04-04-2018,738.859,6.554320584,0,2.79,810.99,766,837.91
05-04-2018,738.844,6.211478422,0,3.06,811,766,837.96
06-04-2018,738.817,5.881217815,0,2.34,811,766,837.91
07-04-2018,738.78,6.581906688,0,3.11,811.01,766,838.2
08-04-2018,738.743,6.548598514,0,3.67,811,766,838.45
09-04-2018,738.643,6.375672832,0,3.18,811,766,838.46
10-04-2018,738.369,6.34689434,0,3.34,810.99,766,838.46
11-04-2018,738.09,5.995519701,0,1.84,811.01,766,838.46
12-04-2018,737.805,5.881866798,0,1.9,811.05,766,838.46
13-04-2018,737.567,5.925451596,0,2.87,811.03,766,838.48
14-04-2018,737.32,6.480745301,0,2.11,811.01,766,838.46
15-04-2018,737.101,6.3935893,0,2.79,811.06,766,838.48
16-04-2018,736.997,6.277248798,0,2.26,811.08,766,838.47
17-04-2018,736.976,6.799337151,0,2.7,811.07,766,838.46
18-04-2018,736.96,6.89898184,0,2.32,811.07,766,838.46
19-04-2018,736.945,5.563031462,0,1.73,811.06,766,838.48
20-04-2018,736.927,5.45366105,5.27,2.66,811.06,766,838.43
21-04-2018,736.918,6.191854151,5.27,1.88,811.04,766.01,838.33
22-04-2018,736.902,5.920868823,5.27,1.65,811.03,766.01,838.3
23-04-2018,736.887,5.934141105,0,2.15,811.07,766.01,838.34
24-04-2018,736.872,6.117931145,0,1.54,811.1,766.01,838.38
25-04-2018,736.857,6.402972709,0,1.29,811.07,766.01,838.37
26-04-2018,736.841,6.388304506,0,2.05,811.07,766.01,838.3
27-04-2018,736.826,5.978866083,0,2.03,811.06,766.01,838.28
28-04-2018,736.811,6.669877204,0,2.9,811.05,766,838.28
29-04-2018,736.771,6.880278735,0,1.68,811.04,766,838.26
30-04-2018,736.723,6.178620068,5.27,2.71,811.03,765.99,838.2
01-05-2018,736.671,6.213784179,5.27,2.65,811.02,765.99,838.09
02-05-2018,736.619,5.19795129,0,2.05,811.01,766,838.1
03-05-2018,736.546,5.802533021,21.09,1.67,811,766.01,838.1
04-05-2018,736.479,5.566607616,5.27,2.26,811.01,766.01,838.04
05-05-2018,736.412,5.880591152,0,2.3,811,766.01,838.02
06-05-2018,736.345,6.173171238,0,1.75,810.98,766.01,838.03
07-05-2018,736.278,6.050594948,0,2.54,810.98,765.99,838.04
08-05-2018,736.211,3.923978198,0,2.78,811.2,765.97,838.06
09-05-2018,736.15,4.512878552,0,2.43,811.05,765.97,838.13
10-05-2018,736.211,4.960243726,15.82,1.07,811.1,765.97,838.18
11-05-2018,736.025,5.404854795,15.82,1.39,811.2,765.97,838.25
12-05-2018,735.958,4.117104338,5.27,2.09,811.21,765.97,838.28
13-05-2018,735.897,4.677190063,5.27,1.33,811.3,765.96,838.31
14-05-2018,735.836,3.317653221,5.27,2.41,811.54,765.96,838.36
15-05-2018,735.769,5.356847421,5.27,2.64,811.57,765.96,838.39
16-05-2018,735.708,5.626924231,0,1.28,811.52,765.96,838.38
17-05-2018,735.65,4.75445854,0,1.62,811.55,765.96,838.39
18-05-2018,735.604,4.672458047,5.27,2.43,812.29,765.96,838.37
19-05-2018,735.564,4.51688978,5.27,2.06,812.25,765.96,838.38
20-05-2018,735.534,5.081249407,5.27,2.45,812.2,765.97,838.38
21-05-2018,735.534,5.118000896,10.55,2.33,812,765.97,838.4
22-05-2018,735.659,4.95508566,0,2.22,811.72,765.97,838.36
23-05-2018,735.811,5.631285528,5.27,2.26,811.61,765.97,838.35
24-05-2018,735.964,4.818623023,5.27,3.03,811.64,765.96,838.35
25-05-2018,736.101,4.324598997,21.09,2.73,811.57,765.96,838.4
26-05-2018,736.284,4.714785925,10.55,2.3,811.5,765.98,838.36
27-05-2018,736.512,4.808603732,5.27,3.01,811.44,765.98,838.38
28-05-2018,736.741,3.295463235,0,3.45,811.48,765.98,838.4
29-05-2018,736.954,5.04453026,0,3.55,811.69,765.99,838.39
30-05-2018,737.137,4.387251744,5.27,3.36,811.97,765.98,838.38
31-05-2018,737.259,4.041374899,0,2.77,812,766.013871,838.3822581
01-06-2018,737.35,4.132637904,5.27,1.47,812.03,766.0477419,838.3845161
02-06-2018,737.488,4.953432137,5.27,1.24,812.06,766.0816129,838.3867742
03-06-2018,737.594,3.128429289,5.27,2.98,812.09,766.1154839,838.3890323
04-06-2018,737.686,3.710143363,5.27,3.23,812.12,766.1493548,838.3912903
05-06-2018,737.762,4.695379117,0,3.91,812.15,766.1832258,838.3935484
06-06-2018,737.838,4.895312243,0,5.03,812.18,766.2170968,838.3958065
07-06-2018,737.93,4.275393493,0,6.36,812.21,766.2509677,838.3980645
08-06-2018,738.006,3.460023357,0,7.41,812.24,766.2848387,838.4003226
09-06-2018,738.082,4.089402637,5.27,8.23,812.27,766.3187097,838.4025806
10-06-2018,738.189,4.325346466,0,6.88,812.3,766.3525806,838.4048387
11-06-2018,738.692,3.907764649,5.27,6.87,812.33,766.3864516,838.4070968
12-06-2018,739.697,3.954545153,0,6.55,812.36,766.4203226,838.4093548
13-06-2018,740.86,4.355714771,0,6.39,812.39,766.4541935,838.4116129
14-06-2018,742.136,4.340004953,0,5.83,812.42,766.4880645,838.413871
15-06-2018,743.264,5.232487237,5.27,4.83,812.45,766.5219355,838.416129
16-06-2018,744.391,4.828156199,5.27,4.68,812.48,766.5558065,838.4183871
17-06-2018,745.169,5.009620454,0,5.28,812.51,766.5896774,838.4206452
18-06-2018,745.519,4.577243337,0,5.17,812.54,766.6235484,838.4229032
19-06-2018,745.748,4.223981306,0,5.61,812.57,766.6574194,838.4251613
20-06-2018,746.053,3.823230753,0,5.29,812.6,766.6912903,838.4274194
21-06-2018,746.113,4.720714695,0,5.41,812.63,766.7251613,838.4296774
22-06-2018,746.312,4.419634338,0,5,812.66,766.7590323,838.4319355
23-06-2018,746.464,4.595759054,5.27,4.77,812.69,766.7929032,838.4341935
24-06-2018,746.51,4.636039057,0,5.21,812.72,766.8267742,838.4364516
25-06-2018,746.571,4.692947979,0,4.99,812.75,766.8606452,838.4387097
26-06-2018,746.601,4.701924293,0,6.07,812.78,766.8945161,838.4409677
27-06-2018,746.635,4.414128553,5.27,6.11,812.81,766.9283871,838.4432258
28-06-2018,746.656,4.042411587,0,5.63,812.84,766.9622581,838.4454839
29-06-2018,746.845,4.434872611,0,4.32,812.87,766.996129,838.4477419
30-06-2018,747.211,5.018630848,5.27,3.77,812.9,767.03,838.45
01-07-2018,747.439,5.249307584,5.27,3.39,812.61,766.76,838.44
02-07-2018,747.546,5.011993532,10.55,4.25,812.43,766.56,838.43
03-07-2018,747.61,4.27782911,0,3.77,812.32,766.4,838.44
04-07-2018,747.637,5.063174624,0,4.55,812.21,766.29,838.45
05-07-2018,747.662,5.110801583,0,5.12,812.12,766.2,838.45
06-07-2018,747.659,4.503701229,0,5.54,815.19,766.3,838.46
07-07-2018,747.628,4.329372389,0,5.46,816.69,768.24,838.46
08-07-2018,747.613,4.240747635,0,5.76,817.37,768.51,838.45
09-07-2018,748.11,4.155649746,5.27,5.6,817.3,768.39,838.51
10-07-2018,748.811,3.995649809,10.55,5.11,818.33,768.5,838.56
11-07-2018,749.573,4.096910423,10.55,6.83,817.82,768.74,838.6
12-07-2018,750.335,4.408506817,0,7.62,817.83,768.96,838.62
13-07-2018,751.097,3.852620809,0,6.76,817.87,768.94,840.89
14-07-2018,751.859,3.818578469,0,6.99,817.95,768.87,842.23
15-07-2018,752.081,4.391023997,0,8.19,817.9,768.82,841.92
16-07-2018,751.966,3.768142817,0,8.41,817.99,768.79,841.7
17-07-2018,751.768,4.391769591,0,8.31,816.73,768.9,841.55
18-07-2018,751.67,4.575119187,0,6.89,816.97,768.88,840.74
19-07-2018,752.286,4.402021995,0,6.48,816.09,768.57,838.94
20-07-2018,752.499,4.385492746,0,7.34,816.18,768.27,839.36
21-07-2018,752.362,4.016990127,0,7.15,816.59,768.15,841.48
22-07-2018,752.027,4.872124244,0,7.01,816.39,768.11,840.4
23-07-2018,751.966,4.758599207,5.27,6.52,816.53,768.02,840.37
24-07-2018,751.874,4.840137464,0,6.27,816.57,768.06,840.37
25-07-2018,751.911,5.216979464,0,5.63,816.05,768.12,840.3
26-07-2018,752.051,4.742785571,0,5.34,814.91,768.02,838.95
27-07-2018,751.981,4.994061056,0,5.75,813.86,767.84,838.95
28-07-2018,751.859,4.843916386,0,5.28,813.66,767.69,838.95
29-07-2018,751.853,4.570990269,0,4.82,813.46,767.5,838.95
30-07-2018,751.822,4.338005725,0,4.74,813.4,767.3,838.95
31-07-2018,751.859,3.987503231,5.27,5.59,813.3809677,767.2892473,838.9451613
01-08-2018,751.917,4.737364553,5.27,5.49,813.3619355,767.2784946,838.9403226
02-08-2018,751.981,5.045039169,0,4.84,813.3429032,767.2677419,838.9354839
03-08-2018,752.06,4.387235479,0,5.34,813.323871,767.2569892,838.9306452
04-08-2018,752.118,4.786229375,0,5.34,813.3048387,767.2462366,838.9258065
05-08-2018,752.142,4.943821878,0,5.89,813.2858065,767.2354839,838.9209677
06-08-2018,752.179,4.983786645,5.27,6.9,813.2667742,767.2247312,838.916129
07-08-2018,752.191,4.520205742,0,6.81,813.2477419,767.2139785,838.9112903
08-08-2018,752.182,4.492015937,5.27,6.86,813.2287097,767.2032258,838.9064516
09-08-2018,752.331,4.49116938,0,6.34,813.2096774,767.1924731,838.9016129
10-08-2018,752.402,4.411774633,0,5.43,813.1906452,767.1817204,838.8967742
11-08-2018,751.981,4.474366566,0,6.52,813.1716129,767.1709677,838.8919355
12-08-2018,751.627,3.616948904,5.27,6.88,813.1525806,767.1602151,838.8870968
13-08-2018,751.646,4.526884251,0,7.52,813.1335484,767.1494624,838.8822581
14-08-2018,751.63,4.15959875,5.27,7.59,813.1145161,767.1387097,838.8774194
15-08-2018,751.472,3.870884927,10.55,6.63,813.0954839,767.127957,838.8725806
16-08-2018,751.481,3.995000277,0,8.55,813.0764516,767.1172043,838.8677419
17-08-2018,751.021,4.412572173,0,8.43,813.0574194,767.1064516,838.8629032
18-08-2018,751.219,4.680869783,0,7.29,813.0383871,767.0956989,838.8580645
19-08-2018,751.335,5.077487301,0,6.53,813.0193548,767.0849462,838.8532258
20-08-2018,751.539,4.80901106,0,6.6,813.0003226,767.0741935,838.8483871
21-08-2018,751.53,5.008755532,0,6.19,812.9812903,767.0634409,838.8435484
22-08-2018,751.722,4.976270044,0,5.39,812.9622581,767.0526882,838.8387097
23-08-2018,752.133,5.262533539,0,4.69,812.9432258,767.0419355,838.833871
24-08-2018,752.438,5.087974951,10.55,4.36,812.9241935,767.0311828,838.8290323
25-08-2018,752.469,5.291572653,0,4.34,812.9051613,767.0204301,838.8241935
26-08-2018,752.353,5.315515932,0,4.92,812.886129,767.0096774,838.8193548
27-08-2018,752.316,5.015811151,0,5.17,812.8670968,766.9989247,838.8145161
28-08-2018,752.392,4.899672959,0,4.93,812.8480645,766.988172,838.8096774
29-08-2018,752.493,5.241724351,0,4.72,812.8290323,766.9774194,838.8048387
30-08-2018,752.499,5.375811853,10.55,4.62,812.81,766.9666667,838.8
31-08-2018,752.499,5.252331164,0,4.37,812.7909677,766.955914,838.7951613
01-09-2018,752.499,4.935596184,0,3.61,812.7719355,766.9451613,838.7903226
02-09-2018,752.499,5.570266203,0,3.73,812.7529032,766.9344086,838.7854839
03-09-2018,752.499,4.743444347,0,3.15,812.733871,766.9236559,838.7806452
04-09-2018,752.499,5.6410976,0,3.6,812.7148387,766.9129032,838.7758065
05-09-2018,752.499,5.032143009,0,4,812.6958065,766.9021505,838.7709677
06-09-2018,752.429,5.783092715,0,4.79,812.6767742,766.8913978,838.766129
07-09-2018,752.353,5.50262561,0,4.8,812.6577419,766.8806452,838.7612903
08-09-2018,752.27,5.689587777,0,4.22,812.6387097,766.8698925,838.7564516
09-09-2018,752.185,5.913602169,0,2.95,812.6196774,766.8591398,838.7516129
10-09-2018,752.097,5.566305901,0,1.51,812.6006452,766.8483871,838.7467742
11-09-2018,752.011,5.207096398,5.27,1.94,812.5816129,766.8376344,838.7419355
12-09-2018,751.923,5.002840725,5.27,2.58,812.5625806,766.8268817,838.7370968
13-09-2018,751.856,6.095619921,0,2.12,812.5435484,766.816129,838.7322581
14-09-2018,751.789,5.908269876,5.27,1.97,812.5245161,766.8053763,838.7274194
15-09-2018,751.7,4.821687624,15.82,1.92,812.5054839,766.7946237,838.7225806
16-09-2018,751.624,5.125612741,10.55,2.95,812.4864516,766.783871,838.7177419
17-09-2018,751.536,4.643012959,5.27,3.78,812.4674194,766.7731183,838.7129032
18-09-2018,751.447,5.317828419,0,4.31,812.4483871,766.7623656,838.7080645
19-09-2018,751.34,4.809225679,0,4.58,812.4293548,766.7516129,838.7032258
20-09-2018,751.271,5.509015757,5.27,3.12,812.4103226,766.7408602,838.6983871
21-09-2018,751.191,5.109855846,0,4.09,812.3912903,766.7301075,838.6935484
22-09-2018,751.124,5.824926125,0,3.17,812.3722581,766.7193548,838.6887097
23-09-2018,751.057,4.960183099,15.82,1.42,812.3532258,766.7086022,838.683871
24-09-2018,750.999,3.466211972,15.82,1.07,812.3341935,766.6978495,838.6790323
25-09-2018,750.975,4.632982189,5.27,1.07,812.3151613,766.6870968,838.6741935
26-09-2018,751.066,4.321868214,15.82,1.7,812.296129,766.6763441,838.6693548
27-09-2018,751.234,4.548127516,10.55,1.58,812.2770968,766.6655914,838.6645161
28-09-2018,751.554,4.33003067,5.27,1.79,812.2580645,766.6548387,838.6596774
29-09-2018,751.828,4.2941809,5.27,2.28,812.2390323,766.644086,838.6548387
30-09-2018,752.042,4.948196977,0,1.94,812.22,766.6333333,838.65
01-10-2018,752.042,4.858744538,0,2.75,812.2009677,766.6225806,838.6451613
02-10-2018,752.292,4.666653175,0,2.3,812.1819355,766.611828,838.6403226
03-10-2018,752.35,4.735226904,5.27,2.45,812.1629032,766.6010753,838.6354839
04-10-2018,752.347,3.984507116,5.27,3.19,812.143871,766.5903226,838.6306452
05-10-2018,752.42,3.737233145,10.55,3.62,812.1248387,766.5795699,838.6258065
06-10-2018,752.469,3.830721151,5.27,3.63,812.1058065,766.5688172,838.6209677
07-10-2018,752.499,4.448596516,0,2.56,812.0867742,766.5580645,838.616129
08-10-2018,752.499,3.915262967,10.55,1.83,812.0677419,766.5473118,838.6112903
09-10-2018,752.499,4.343776992,5.27,1.88,812.0487097,766.5365591,838.6064516
10-10-2018,752.499,4.413804899,0,2.27,812.0296774,766.5258065,838.6016129
11-10-2018,752.499,5.140557551,0,2.24,812.0106452,766.5150538,838.5967742
12-10-2018,752.499,4.627407726,0,2.05,811.9916129,766.5043011,838.5919355
13-10-2018,752.499,5.10429133,0,1.44,811.9725806,766.4935484,838.5870968
14-10-2018,752.499,4.271703007,5.27,1.51,811.9535484,766.4827957,838.5822581
15-10-2018,752.499,3.397509934,5.27,1.53,811.9345161,766.472043,838.5774194
16-10-2018,752.499,3.710190026,15.82,1.6,811.9154839,766.4612903,838.5725806
17-10-2018,752.499,3.24405451,21.09,1.55,811.8964516,766.4505376,838.5677419
18-10-2018,752.4535,3.894260527,0,1.1,811.8774194,766.4397849,838.5629032
19-10-2018,752.408,3.856892839,0,1.57,811.8583871,766.4290323,838.5580645
20-10-2018,752.499,4.24000805,0,1.95,811.8393548,766.4182796,838.5532258
21-10-2018,752.499,4.59775033,0,1.95,811.8203226,766.4075269,838.5483871
22-10-2018,752.499,4.410933233,0,2.07,811.8012903,766.3967742,838.5435484
23-10-2018,752.499,4.839319521,0,2,811.7822581,766.3860215,838.5387097
24-10-2018,752.499,4.794483762,0,2.49,811.7632258,766.3752688,838.533871
25-10-2018,752.499,5.003643564,0,3.18,811.7441935,766.3645161,838.5290323
26-10-2018,752.499,4.890049123,0,3.31,811.7251613,766.3537634,838.5241935
27-10-2018,752.499,4.925442043,0,2.79,811.706129,766.3430108,838.5193548
28-10-2018,752.469,5.12244869,0,3.35,811.6870968,766.3322581,838.5145161
29-10-2018,752.414,5.061834877,0,2.34,811.6680645,766.3215054,838.5096774
30-10-2018,752.35,5.322759422,0,1.8,811.6490323,766.3107527,838.5048387
31-10-2018,752.277,5.150856965,0,1.59,811.63,766.3,838.5
01-11-2018,752.2005,4.425281331,0,2.53,811.62,766.3,838.5
02-11-2018,752.124,3.986688393,0,3.07,811.63,766.23,838.5
03-11-2018,752.048,4.339556898,0,3.43,811.63,766.17,838.45
04-11-2018,751.972,4.758277729,0,3.3,811.62,766.18,838.45
05-11-2018,751.896,4.699102555,0,3.04,811.61,766.14,838.45
06-11-2018,751.819,4.202041035,0,2.56,811.59,766.1,838.45
07-11-2018,751.743,4.98949366,0,2.82,811.58,766.1,838.45
08-11-2018,751.667,5.291095872,0,2.51,811.57,766.24,838.45
09-11-2018,751.591,4.923194284,0,2.9,811.56,766.17,838.45
10-11-2018,751.515,4.946250239,0,2.39,811.55,766.15,838.45
11-11-2018,751.438,4.901263471,0,2.26,811.55,766.28,838.45
12-11-2018,751.362,4.928979914,0,1.98,811.55,766.24,838.45
13-11-2018,751.286,5.112150221,0,2.13,811.54,766.28,838.5
14-11-2018,751.21,5.23036276,0,1.69,811.53,766.29,838.5
15-11-2018,751.134,5.293551499,0,2.74,811.52,766.23,838.5
16-11-2018,751.057,3.831787248,0,4.18,811.52,766.21,838.5
17-11-2018,750.981,4.474197782,0,3.07,811.53,766.24,838.5
18-11-2018,750.902,4.201912024,0,2.43,811.54,766.33,838.55
19-11-2018,750.823,4.712989514,0,2.29,811.55,766.25,838.55
20-11-2018,750.746,4.664268722,0,3.02,811.54,766.21,838.55
21-11-2018,750.667,3.839454381,0,3.48,811.52,766.18,838.52
22-11-2018,750.588,3.609091125,0,3.75,811.51,766.24,838.5
23-11-2018,750.515,3.632961644,5.27,3.39,811.52,766.17,838.5
24-11-2018,750.442,4.279386256,0,2.1,811.61,766.13,838.5
25-11-2018,750.39,4.690788867,0,2.12,811.57,766.13,838.45
26-11-2018,750.332,4.619978828,0,2.56,811.54,766.15,838.45
27-11-2018,750.268,4.398892891,0,2.86,811.52,766.14,838.45
28-11-2018,750.213,4.727647466,0,3,811.5,766.14,838.45
29-11-2018,750.152,4.447689603,0,3.07,811.48,766.17,838.46
30-11-2018,750.091,4.482957269,0,2.73,811.48,766.23,838.46
01-12-2018,750.033,4.469637612,0,2.41,811.48,766.2,838.46
02-12-2018,749.969,4.553723691,0,2.08,811.47,766.24,838.46
03-12-2018,749.902,4.636237797,0,2.65,811.47,766.26,838.46
04-12-2018,749.847,3.861037754,0,2.35,811.46,766.35,838.46
05-12-2018,749.802,3.747200256,0,1.67,811.47,766.34,838.46
06-12-2018,749.756,3.988181197,0,2.11,811.46,766.34,838.46
07-12-2018,749.728,4.618022507,0,3.03,811.48,766.3,838.46
08-12-2018,749.704,4.56688501,0,3.31,811.47,766.27,838.45
09-12-2018,749.692,4.623848908,0,2.76,811.45,766.28,838.46
10-12-2018,749.677,4.535979926,0,1.37,811.43,766.25,838.45
11-12-2018,749.704,4.618858149,0,1.15,811.43,766.2,838.45
12-12-2018,749.643,4.503017293,0,1.36,811.42,766.2,838.45
13-12-2018,749.628,4.458243225,0,1.22,811.4,766.25,838.45
14-12-2018,749.616,4.473712542,0,2.51,811.4,766.24,838.45
15-12-2018,749.603,4.57486239,0,3.46,811.39,766.24,838.45
16-12-2018,749.591,4.21140623,0,2.73,811.38,766.25,838.44
17-12-2018,749.576,4.861122123,0,2.51,811.37,766.25,838.44
18-12-2018,749.564,4.826910551,0,2.29,811.35,766.24,838.44
19-12-2018,749.552,4.13024026,0,2.44,811.34,766.24,838.44
20-12-2018,749.539,4.620263566,0,1.79,811.34,766.24,838.44
21-12-2018,749.524,4.707148137,0,1.1,811.34,766.24,838.44
22-12-2018,749.512,4.371869436,0,2.34,811.34,766.24,838.44
23-12-2018,749.5,4.365689481,0,3.05,811.34,766.21,838.44
24-12-2018,749.488,4.469620114,0,2.69,811.33,766.21,838.44
25-12-2018,749.472,4.749863676,0,2.54,811.32,766.21,838.44
26-12-2018,749.454,4.898426942,0,1.62,811.33,766.2,838.44
27-12-2018,749.439,4.678437355,0,1.19,811.32,766.2,838.44
28-12-2018,749.421,4.241863432,0,1.75,811.32,766.2,838.48
29-12-2018,749.405,3.948335052,0,2.53,811.31,766.21,838.51
30-12-2018,749.399,4.468683752,0,3.34,811.31,766.23,838.5
31-12-2018,749.39,4.424324495,0,3.15,811.3053125,766.2253125,838.489375
01-01-2019,749.384,4.92861436,0,3.19,811.300625,766.220625,838.47875
02-01-2019,749.378,5.007777563,0,3.44,811.2959375,766.2159375,838.468125
03-01-2019,749.369,5.004983979,0,3.47,811.29125,766.21125,838.4575
04-01-2019,749.36,4.997888636,0,3.91,811.2865625,766.2065625,838.446875
05-01-2019,749.35,5.137491002,0,3.07,811.281875,766.201875,838.43625
06-01-2019,749.341,5.186042196,0,2.48,811.2771875,766.1971875,838.425625
07-01-2019,749.329,5.111281444,0,2.67,811.2725,766.1925,838.415
08-01-2019,749.31825,5.057993243,0,2.7,811.2678125,766.1878125,838.404375
09-01-2019,749.3075,5.238512847,0,2.77,811.263125,766.183125,838.39375
10-01-2019,749.29675,5.320735084,0,2.52,811.2584375,766.1784375,838.383125
11-01-2019,749.286,5.167315454,0,2.15,811.25375,766.17375,838.3725
12-01-2019,749.253,5.135362149,0,2.58,811.2490625,766.1690625,838.361875
13-01-2019,749.213,5.234587304,0,2.26,811.244375,766.164375,838.35125
14-01-2019,749.155,5.199899319,0,2.45,811.2396875,766.1596875,838.340625
15-01-2019,749.088,5.245301603,0,2.96,811.235,766.155,838.33
16-01-2019,749.021,5.280458891,0,2.89,811.2303125,766.1503125,838.319375
17-01-2019,748.997,5.15573884,0,3.01,811.225625,766.145625,838.30875
18-01-2019,748.96,5.144604932,0,3.07,811.2209375,766.1409375,838.298125
19-01-2019,748.902,5.250202263,0,3.2,811.21625,766.13625,838.2875
20-01-2019,748.847,5.36969542,0,3.12,811.2115625,766.1315625,838.276875
21-01-2019,748.78,5.407369103,0,2.53,811.206875,766.126875,838.26625
22-01-2019,748.72,5.139980182,0,1.42,811.2021875,766.1221875,838.255625
23-01-2019,748.659,5.093404194,0,1.37,811.1975,766.1175,838.245
24-01-2019,748.598,5.139223245,0,1.94,811.1928125,766.1128125,838.234375
25-01-2019,748.534,4.941932088,0,2.38,811.188125,766.108125,838.22375
26-01-2019,748.47,4.857400182,0,1.74,811.1834375,766.1034375,838.213125
27-01-2019,748.406,4.671541226,0,1.57,811.17875,766.09875,838.2025
28-01-2019,748.342,4.783331996,0,1.9,811.1740625,766.0940625,838.191875
29-01-2019,748.275,4.402373347,0,3.09,811.169375,766.089375,838.18125
30-01-2019,748.207,4.983358004,0,3.08,811.1646875,766.0846875,838.170625
31-01-2019,748.14,5.05534233,0,3.41,811.16,766.08,838.16
01-02-2019,748.073,4.934230369,0,2.72,811.16,766.08,838.09
02-02-2019,748.006,5.006610988,0,2.53,811.16,766.08,838.03
03-02-2019,747.939,5.224017579,0,2.97,811.15,766.08,838.01
04-02-2019,747.872,5.398551613,0,3.54,811.15,766.08,838.17
05-02-2019,747.82,5.01157496,0,3.24,811.15,766.08,838.2
06-02-2019,747.811,5.568237503,0,2.66,811.15,766.07,838.45
07-02-2019,747.799,5.460964759,0,2.45,811.21,766.06,838.41
08-02-2019,747.787,5.470357709,0,1.46,811.19,766.06,838.04
09-02-2019,747.778,5.012787164,5.27,1.24,811.19,766.06,838.07
10-02-2019,747.769,3.66193318,10.55,2.05,811.17,766.06,838.16
11-02-2019,747.756,4.627565755,0,4.04,811.15,766.05,838.3
12-02-2019,747.744,5.204052351,0,4.6,811.13,766.05,838.35
13-02-2019,747.732,5.52008134,0,3.59,811.13,766.05,838.44
14-02-2019,747.723,5.75340136,0,3.2,811.11,766.05,838.41
15-02-2019,747.711,5.406813983,0,1.67,811.11,766.04,838.44
16-02-2019,747.698,5.553311429,0,1.21,811.11,766.04,838.35
17-02-2019,747.686,5.642799754,0,2.38,811.1,766.04,838.42
18-02-2019,747.604,6.068900623,0,1.54,811.09,766.04,838.15
19-02-2019,747.522,5.612647608,0,3.18,811.09,766.04,838.02
20-02-2019,747.439,5.817328814,0,4.18,811.08,766.03,838.02
21-02-2019,747.357,5.908413342,0,4.05,811.07,766.02,838.15
22-02-2019,747.272,6.380237064,0,4.25,811.06,766.02,838.2
23-02-2019,747.171,6.559523249,0,4.15,811.05,766.02,838.18
24-02-2019,747.049,6.518686,0,3.67,811.04,766.02,838.2
25-02-2019,746.961,6.654747975,0,2.42,811.04,766.01,838.21
26-02-2019,746.854,6.435629604,0,1.57,811.02,766.01,838.4
27-02-2019,746.747,6.084323957,0,1.99,811.02,766.01,838.42
28-02-2019,746.638,5.915503838,0,2.27,811.01,766.01,838.3
01-03-2019,746.528,6.15908118,0,1.95,811,766.01,838.35
02-03-2019,746.418,5.707568091,0,2.79,811,766.01,838.48
03-03-2019,746.306,5.534558391,0,1.88,810.94,766.01,838.28
04-03-2019,746.187,6.195762136,0,2.03,810.93,766.01,838.01
05-03-2019,746.068,6.083926428,0,1.69,810.93,766.01,837.2
06-03-2019,745.949,6.422599445,0,2.22,810.92,766.01,837.09
07-03-2019,745.827,7.089974581,0,1.58,810.91,766.01,837.12
08-03-2019,745.714,6.76894759,0,1.45,810.91,766.01,837.2
09-03-2019,745.632,6.379870351,0,2.1,810.91,766.01,837.08
10-03-2019,745.62,6.007795227,0,2.4,811.15,766.01,837.1
11-03-2019,745.608,5.804227294,0,3.27,811.27,766.01,837.15
12-03-2019,745.595,6.217081082,0,3.23,811.38,766.01,837.15
13-03-2019,745.586,6.447424435,0,3.52,811.38,766.01,837.15
14-03-2019,745.577,6.728851425,0,3.97,811.56,766,837.12
15-03-2019,745.565,6.582544115,0,3.46,811.55,766,837.14
16-03-2019,745.553,6.709744271,0,3.16,811.54,766,837.15
17-03-2019,745.54,6.673204851,0,2.55,811.54,766,837.2
18-03-2019,745.528,6.700828485,0,2.07,811.05,766,837.15
19-03-2019,745.516,6.576238852,0,2.24,811.02,766,837.1
20-03-2019,745.504,6.093785111,0,2.38,811.0225,766,837.1958333
21-03-2019,745.391,6.285380213,0,2.18,811.025,766,837.2916667
22-03-2019,745.272,6.836809087,0,2.18,811.0275,766,837.3875
23-03-2019,745.144,6.721762308,0,2.05,811.03,766,837.4833333
24-03-2019,745.016,6.775527958,0,2.74,811.0325,766,837.5791667
25-03-2019,744.885,6.818221721,0,3.46,811.035,766,837.675
26-03-2019,744.754,6.744430684,0,3.51,811.0375,766,837.7708333
27-03-2019,744.62,6.884274237,0,2.82,811.04,766,837.8666667
28-03-2019,744.483,7.292126986,0,2.72,811.0425,766,837.9625
29-03-2019,744.346,7.130983336,0,1.79,811.045,766,838.0583333
30-03-2019,744.205,6.939831144,0,2.29,811.0475,766,838.1541667
